City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
261,Yellowknife,CA,2022-09-03 20:22:28,62.456,-114.3525,68.52,52,40,15.01,scattered clouds
262,Mayo,US,2022-09-03 20:22:29,38.8876,-76.5119,88.21,58,0,10.36,clear sky
263,Koshekhabl,RU,2022-09-03 20:22:29,44.8972,40.5119,78.12,50,5,6.06,clear sky
264,Capitan Bado,PY,2022-09-03 20:22:29,-23.2667,-55.5333,62.55,57,100,5.97,overcast clouds
265,Ahipara,NZ,2022-09-03 20:22:30,-35.1667,173.1667,57.24,92,100,4.29,overcast clouds
266,Klaksvik,FO,2022-09-03 20:22:30,62.2266,-6.589,54.52,89,4,13.09,clear sky
267,Nabire,ID,2022-09-03 20:22:31,-3.3667,135.4833,76.06,91,100,3.44,overcast clouds
268,Lensk,RU,2022-09-03 20:23:31,60.7253,114.9278,33.93,99,47,2.3,scattered clouds
269,Tual,ID,2022-09-03 20:23:32,-5.6667,132.75,80.85,81,98,20.78,overcast clouds
270,Mahina,PF,2022-09-03 20:23:32,-17.5065,-149.489,82.17,57,20,10.36,few clouds
271,Wanning,CN,2022-09-03 20:23:32,18.8003,110.3967,78.17,88,48,3.13,scattered clouds
272,Gemena,CD,2022-09-03 20:23:33,3.25,19.7667,68.34,97,15,0.78,few clouds
273,Thinadhoo,MV,2022-09-03 20:23:33,0.5333,72.9333,80.44,77,86,16.75,heavy intensity rain
274,Touros,BR,2022-09-03 20:23:33,-5.1989,-35.4608,78.39,73,40,16.93,scattered clouds
275,Gerash,IR,2022-09-03 20:22:54,27.6652,54.1371,84.34,46,31,3.29,scattered clouds
276,Port Hueneme,US,2022-09-03 20:23:34,34.1478,-119.1951,110.19,49,0,12.66,clear sky
277,Saint-Louis,SN,2022-09-03 20:23:34,16.3333,-15.0,91.83,46,31,6.76,scattered clouds
278,Chara,RU,2022-09-03 20:23:35,56.9064,118.2631,42.26,95,100,4.81,overcast clouds
279,Turki,RU,2022-09-03 20:23:35,51.987,43.2731,55.8,37,100,3.09,overcast clouds
280,Brawley,US,2022-09-03 20:23:35,32.9787,-115.5303,104.25,39,0,4.61,clear sky
281,Grand Island,US,2022-09-03 20:21:27,40.925,-98.342,82.35,23,0,16.11,clear sky
282,Vao,NC,2022-09-03 20:23:36,-22.6667,167.4833,72.63,72,100,17.2,overcast clouds
283,Burla,IN,2022-09-03 20:23:36,21.5,83.8667,78.21,91,100,1.95,overcast clouds
284,Pangody,RU,2022-09-03 20:23:36,65.85,74.4859,45.72,97,85,9.1,overcast clouds
285,Port Lincoln,AU,2022-09-03 20:23:37,-34.7333,135.8667,51.39,77,22,11.45,few clouds
286,Kununurra,AU,2022-09-03 20:23:37,-15.7667,128.7333,73.38,33,0,9.22,clear sky
287,Pontiac,US,2022-09-03 20:23:38,42.6389,-83.2911,89.87,46,40,9.22,scattered clouds
288,Krasnoselkup,RU,2022-09-03 20:23:38,65.7,82.4667,46.08,93,100,22.12,light rain
289,East Moline,US,2022-09-03 20:23:38,41.5009,-90.4443,78.37,83,100,5.75,overcast clouds
290,Trairi,BR,2022-09-03 20:23:32,-3.2778,-39.2689,80.22,73,7,13.53,clear sky
291,Edeia,BR,2022-09-03 20:23:39,-17.3383,-49.9314,91.56,16,0,5.66,clear sky
292,Saint-Pierre,RE,2022-09-03 20:23:39,-21.3393,55.4781,67.91,75,20,4.61,few clouds
293,Nyaunglebin,MM,2022-09-03 20:23:40,17.95,96.7333,76.89,92,74,4.72,broken clouds
294,Sistranda,NO,2022-09-03 20:23:40,63.7256,8.834,49.96,70,17,13.58,few clouds
295,Nisko,PL,2022-09-03 20:23:40,50.5199,22.1397,57.72,79,51,1.99,broken clouds
296,Mendi,PG,2022-09-03 20:23:41,-6.1761,143.6513,54.16,97,67,2.64,broken clouds
297,Gravdal,NO,2022-09-03 20:23:41,68.1214,13.5031,49.03,72,0,6.69,clear sky
298,Valdivia,CL,2022-09-03 20:22:20,-39.8142,-73.2459,64.49,52,16,1.41,few clouds
299,Lagoa,PT,2022-09-03 20:23:42,39.05,-27.9833,70.21,69,26,7.61,scattered clouds
300,Ursulo Galvan,MX,2022-09-03 20:23:42,22.7333,-98.3,85.01,79,100,9.37,overcast clouds
301,Vangaindrano,MG,2022-09-03 20:23:42,-23.35,47.6,62.71,80,2,4.21,clear sky
302,Karratha,AU,2022-09-03 20:23:43,-20.7377,116.8463,66.13,68,5,9.35,clear sky
303,Poya,NC,2022-09-03 20:23:43,-21.35,165.15,69.98,83,31,7.94,scattered clouds
304,Luganville,VU,2022-09-03 20:23:44,-15.5333,167.1667,77.29,88,53,5.73,broken clouds
305,Basco,PH,2022-09-03 20:23:44,20.4487,121.9702,83.66,81,100,37.67,overcast clouds
306,Jalingo,NG,2022-09-03 20:23:44,8.8833,11.3667,71.69,88,16,3.42,few clouds
307,Jasper,US,2022-09-03 20:18:45,37.2001,-94.3502,90.0,60,0,4.61,clear sky
308,Havelock,US,2022-09-03 20:23:45,34.8791,-76.9013,87.78,76,88,5.86,overcast clouds
309,Aleksandrovskiy Zavod,RU,2022-09-03 20:23:45,50.9237,117.9374,52.72,79,99,1.83,overcast clouds
310,Moose Factory,CA,2022-09-03 20:23:46,51.2585,-80.6094,53.6,62,100,13.8,overcast clouds
311,Ulaanbaatar,MN,2022-09-03 20:23:46,47.9077,106.8832,39.33,75,75,17.9,broken clouds
312,Myitkyina,MM,2022-09-03 20:23:46,25.3833,97.4,73.81,99,69,1.5,broken clouds
313,Kitimat,CA,2022-09-03 20:23:47,54.0524,-128.6534,59.38,27,100,1.3,moderate rain
314,Dingle,PH,2022-09-03 20:23:47,10.9995,122.6711,76.57,91,100,4.32,overcast clouds
315,Lorengau,PG,2022-09-03 20:24:47,-2.0226,147.2712,81.59,72,21,9.26,few clouds
316,Muncar,ID,2022-09-03 20:24:48,-8.4333,114.3333,74.98,91,41,1.45,scattered clouds
317,Flinders,AU,2022-09-03 20:24:48,-34.5833,150.8552,53.19,91,91,5.99,light rain
318,Akyab,MM,2022-09-03 20:24:48,20.15,92.9,82.11,81,39,4.0,scattered clouds
319,Nantucket,US,2022-09-03 20:24:49,41.2835,-70.0995,74.08,63,0,5.75,clear sky
320,Shingu,JP,2022-09-03 20:24:50,33.7333,135.9833,74.41,91,59,4.81,broken clouds
321,Phalodi,IN,2022-09-03 20:24:50,27.1333,72.3667,89.1,50,0,15.1,clear sky
322,Vitim,RU,2022-09-03 20:24:50,59.4511,112.5578,40.33,91,92,3.58,overcast clouds
323,Berdigestyakh,RU,2022-09-03 20:24:51,62.0989,126.6992,41.34,95,100,3.22,light rain
324,Bukama,CD,2022-09-03 20:24:51,-9.2,25.85,75.04,65,100,1.1,overcast clouds
325,Shasta Lake,US,2022-09-03 20:24:52,40.6804,-122.3708,96.96,13,0,4.0,clear sky
326,Tasiilaq,GL,2022-09-03 20:24:52,65.6145,-37.6368,41.16,72,69,8.43,broken clouds
327,Grand-Santi,GF,2022-09-03 20:24:52,4.25,-54.3833,83.93,64,100,1.7,overcast clouds
328,Bilma,NE,2022-09-03 20:24:53,18.6853,12.9164,95.04,19,6,8.34,clear sky
329,Yulara,AU,2022-09-03 20:24:53,-25.2406,130.9889,51.8,42,100,9.28,overcast clouds
330,Espera Feliz,BR,2022-09-03 20:24:53,-20.6503,-41.9072,76.86,29,0,3.47,clear sky
331,Saint Anthony,US,2022-09-03 20:23:45,45.0205,-93.218,78.15,50,0,11.5,clear sky
332,Omboue,GA,2022-09-03 20:24:54,-1.5746,9.2618,75.07,83,57,9.71,broken clouds
333,Saldanha,ZA,2022-09-03 20:24:54,-33.0117,17.9442,48.25,89,0,5.75,clear sky
334,Agadir,MA,2022-09-03 20:24:55,30.4202,-9.5982,70.25,73,0,4.65,clear sky
335,Maunabo,PR,2022-09-03 20:24:55,18.0072,-65.8993,90.7,77,100,12.97,overcast clouds
336,Port-Gentil,GA,2022-09-03 20:24:55,-0.7193,8.7815,76.96,88,100,12.66,overcast clouds
337,Hovd,MN,2022-09-03 20:24:56,48.0056,91.6419,56.1,46,67,0.63,broken clouds
338,Moron,AR,2022-09-03 20:24:41,-34.6534,-58.6198,67.89,54,0,4.18,clear sky
339,Bagli,IN,2022-09-03 20:24:56,22.65,76.35,75.33,89,95,4.97,overcast clouds
340,Quang Ngai,VN,2022-09-03 20:24:56,15.1167,108.8,77.31,89,97,4.92,overcast clouds
341,Darnah,LY,2022-09-03 20:24:57,32.767,22.6367,78.8,72,0,17.02,clear sky
342,Pangai,TO,2022-09-03 20:24:57,-19.8,-174.35,72.32,61,4,13.94,clear sky
343,Buzdyak,RU,2022-09-03 20:24:58,54.5833,54.55,44.85,69,13,4.94,few clouds
344,Sangar,RU,2022-09-03 20:24:58,63.9242,127.4739,36.12,93,9,1.14,clear sky
345,Walvis Bay,NA,2022-09-03 20:24:58,-22.9575,14.5053,56.35,82,0,4.61,clear sky
346,Ketchikan,US,2022-09-03 20:24:59,55.3422,-131.6461,57.67,100,100,12.66,moderate rain
347,Brownsville,US,2022-09-03 20:23:37,25.9018,-97.4975,89.55,68,20,12.66,few clouds
348,Constitucion,CL,2022-09-03 20:24:59,-35.3333,-72.4167,60.82,58,0,13.38,clear sky
349,Isangel,VU,2022-09-03 20:22:47,-19.55,169.2667,74.59,80,94,10.6,overcast clouds
350,Faanui,PF,2022-09-03 20:25:00,-16.4833,-151.75,78.71,74,45,17.45,light rain
351,Bethel,US,2022-09-03 20:25:00,41.3712,-73.414,83.55,54,0,5.75,clear sky
352,Rognan,NO,2022-09-03 20:25:00,67.0953,15.3878,47.88,75,9,1.88,clear sky
353,Ajdabiya,LY,2022-09-03 20:25:01,30.7554,20.2263,81.66,48,0,16.78,clear sky
354,Aban,RU,2022-09-03 20:25:01,56.67,96.06,38.84,89,26,0.83,scattered clouds
355,Kagal,IN,2022-09-03 20:25:02,16.5833,74.3167,73.6,93,97,7.18,overcast clouds
356,Takoradi,GH,2022-09-03 20:25:02,4.8845,-1.7554,75.4,90,90,9.06,overcast clouds
357,Zilair,RU,2022-09-03 20:25:02,52.2332,57.4392,45.18,55,40,5.59,scattered clouds
358,Salym,RU,2022-09-03 20:25:03,60.0625,71.4789,45.81,81,13,5.12,few clouds
359,Tateyama,JP,2022-09-03 20:25:03,34.9833,139.8667,76.1,88,98,6.62,overcast clouds
360,Villa Carlos Paz,AR,2022-09-03 20:25:04,-31.4241,-64.4978,72.05,16,0,15.01,clear sky
361,Ekhabi,RU,2022-09-03 20:26:04,53.5102,142.9671,50.25,82,61,6.24,broken clouds
362,Kamenka,RU,2022-09-03 20:26:05,51.3223,42.7678,55.63,37,100,7.02,overcast clouds
363,Skibbereen,IE,2022-09-03 20:26:05,51.55,-9.2667,54.82,79,100,5.77,overcast clouds
364,Pitimbu,BR,2022-09-03 20:26:05,-7.4706,-34.8086,79.39,73,9,13.4,clear sky
365,Baruun-Urt,MN,2022-09-03 20:26:06,46.6806,113.2792,50.94,94,91,7.63,moderate rain
366,Jardim,BR,2022-09-03 20:26:06,-21.4803,-56.1381,75.04,54,91,9.15,overcast clouds
367,Winder,US,2022-09-03 20:22:37,33.9926,-83.7202,87.98,71,40,4.61,scattered clouds
368,Vrangel,RU,2022-09-03 20:26:07,42.7297,133.0839,59.74,78,27,4.59,scattered clouds
369,Goderich,CA,2022-09-03 20:26:07,43.7501,-81.7165,80.92,54,1,4.61,clear sky
370,Bela,IN,2022-09-03 20:26:07,25.9333,81.9833,81.36,73,60,7.2,broken clouds
371,Pangnirtung,CA,2022-09-03 20:26:08,66.1451,-65.7125,46.29,91,100,6.02,light rain
372,Lubin,PL,2022-09-03 20:26:08,51.4009,16.2015,62.02,63,99,6.44,overcast clouds
373,Cairns,AU,2022-09-03 20:26:09,-16.9167,145.7667,67.95,77,47,12.66,scattered clouds
374,Aksu,CN,2022-09-03 20:26:09,41.1231,80.2644,72.07,32,0,1.12,clear sky
375,Rabaul,PG,2022-09-03 20:26:10,-4.1967,152.1721,78.98,74,14,3.15,few clouds
376,Mayumba,GA,2022-09-03 20:26:10,-3.432,10.6554,73.36,84,34,8.08,scattered clouds
377,Palimanan,ID,2022-09-03 20:26:10,-6.7069,108.4242,75.15,76,74,6.82,broken clouds
378,Xinpu,CN,2022-09-03 20:26:11,34.5997,119.1594,70.9,95,100,7.27,overcast clouds
379,Mykolayivka,UA,2022-09-03 20:26:11,47.5414,30.7561,53.44,85,100,9.08,light rain
380,Karauli,IN,2022-09-03 20:26:12,26.5,77.0167,82.94,68,76,8.25,broken clouds
381,Sinnamary,GF,2022-09-03 20:26:12,5.3833,-52.95,83.77,73,83,12.77,broken clouds
382,Guerrero Negro,MX,2022-09-03 20:23:46,27.9769,-114.0611,93.4,47,100,29.51,overcast clouds
383,Aranjuez,ES,2022-09-03 20:26:13,40.0311,-3.6025,80.53,31,0,8.86,clear sky
384,Kruisfontein,ZA,2022-09-03 20:26:13,-34.0033,24.7314,54.88,86,0,4.61,clear sky
385,Batagay-Alyta,RU,2022-09-03 20:26:13,67.8006,130.4114,27.86,90,83,2.77,broken clouds
386,Sao Felix Do Xingu,BR,2022-09-03 20:26:14,-6.6447,-51.995,98.55,16,5,3.47,clear sky
387,Severo-Kurilsk,RU,2022-09-03 20:26:14,50.6789,156.125,52.7,88,4,9.15,clear sky
388,Pemberton,CA,2022-09-03 20:26:15,50.3164,-122.8027,82.09,33,3,6.24,clear sky
389,Urazovo,RU,2022-09-03 20:26:15,50.0836,38.0395,60.31,29,100,14.29,overcast clouds
390,Gat,IL,2022-09-03 20:26:15,31.61,34.7642,81.28,100,0,7.65,clear sky
391,San Rafael,AR,2022-09-03 20:26:16,-34.6177,-68.3301,72.75,12,0,18.14,clear sky
392,Katherine,AU,2022-09-03 20:26:16,-14.4667,132.2667,64.72,45,0,6.91,clear sky
393,Ulladulla,AU,2022-09-03 20:26:17,-35.35,150.4667,50.77,82,94,13.87,overcast clouds
394,Khulo,GE,2022-09-03 20:26:17,41.644,42.3129,77.27,26,68,3.51,broken clouds
395,Kenai,US,2022-09-03 20:26:17,60.5544,-151.2583,55.15,95,100,5.75,overcast clouds
396,Latnaya,RU,2022-09-03 20:26:18,51.6586,38.9011,55.29,40,100,8.61,overcast clouds
397,Yumen,CN,2022-09-03 20:26:18,40.2833,97.2,63.55,27,5,11.14,clear sky
398,Marau,BR,2022-09-03 20:26:18,-28.4492,-52.2,52.59,60,0,7.78,clear sky
399,Hamilton,US,2022-09-03 20:22:39,39.1834,-84.5333,77.94,88,100,14.97,overcast clouds
400,Laukaa,RU,2022-09-03 20:26:19,58.7372,29.8453,44.92,85,98,5.91,overcast clouds
401,Marystown,CA,2022-09-03 20:26:19,47.1666,-55.1483,69.13,71,4,1.9,clear sky
402,Bonthe,SL,2022-09-03 20:26:20,7.5264,-12.505,77.36,82,37,5.86,scattered clouds
403,Corcoran,US,2022-09-03 20:26:20,36.098,-119.5604,98.69,8,5,7.78,clear sky
404,Mahibadhoo,MV,2022-09-03 20:26:21,3.7833,72.9667,79.14,83,100,19.75,light rain
405,Saint-Georges,GD,2022-09-03 20:26:21,12.0564,-61.7485,85.68,79,20,17.27,few clouds
406,Hailin,CN,2022-09-03 20:26:21,44.5833,129.4167,52.48,88,87,0.98,overcast clouds
407,Cockburn Town,TC,2022-09-03 20:26:22,21.4612,-71.1419,83.28,70,0,16.31,clear sky
408,Ust-Tsilma,RU,2022-09-03 20:26:22,65.441,52.1498,43.61,88,100,5.35,overcast clouds
409,Fort Nelson,CA,2022-09-03 20:27:22,58.8053,-122.7002,67.59,60,75,2.3,broken clouds
410,Sioux Lookout,CA,2022-09-03 20:27:23,50.1001,-91.917,60.87,55,75,0.0,broken clouds
411,Bundaberg,AU,2022-09-03 20:27:23,-24.85,152.35,55.22,92,0,3.0,clear sky
412,Waingapu,ID,2022-09-03 20:27:24,-9.6567,120.2641,76.21,83,2,5.97,clear sky
413,Beloha,MG,2022-09-03 20:27:24,-25.1667,45.05,65.7,74,0,5.08,clear sky
414,Port Hawkesbury,CA,2022-09-03 20:27:24,45.6169,-61.3485,71.91,63,0,8.01,clear sky
415,Atar,MR,2022-09-03 20:27:25,20.5169,-13.0499,97.99,27,15,5.44,few clouds
416,Den Helder,NL,2022-09-03 20:26:22,52.9599,4.7593,70.02,65,100,11.99,overcast clouds
417,Yichun,CN,2022-09-03 20:27:25,47.7,128.9,52.34,87,4,2.57,clear sky
418,Puerto Lopez,CO,2022-09-03 20:27:26,4.0845,-72.956,72.95,93,100,6.62,moderate rain
419,Harper,LR,2022-09-03 20:27:26,4.375,-7.7169,75.61,89,29,6.38,scattered clouds
420,Arlit,NE,2022-09-03 20:27:27,18.7369,7.3853,99.39,15,21,8.21,few clouds
421,Cedar City,US,2022-09-03 20:23:49,37.6775,-113.0619,94.17,14,0,4.61,clear sky
422,Olinda,BR,2022-09-03 20:27:27,-8.0089,-34.8553,78.53,65,40,13.8,scattered clouds
423,Nampula,MZ,2022-09-03 20:27:28,-15.1165,39.2666,65.62,79,0,3.62,clear sky
424,Celestun,MX,2022-09-03 20:27:28,20.8667,-90.4,88.14,61,100,14.79,overcast clouds
425,Salta,AR,2022-09-03 20:27:29,-24.7859,-65.4117,60.58,37,100,8.05,overcast clouds
426,Douglas,US,2022-09-03 20:27:29,41.3,-96.167,82.27,42,0,11.5,clear sky
427,Anshan,CN,2022-09-03 20:27:29,41.1236,122.99,65.79,82,100,4.07,overcast clouds
428,Ihtiman,BG,2022-09-03 20:27:30,42.4333,23.8167,58.15,96,11,2.73,light rain
429,Brigantine,US,2022-09-03 20:27:30,39.4101,-74.3646,81.19,67,0,10.36,clear sky
430,Ugoofaaru,MV,2022-09-03 20:27:30,5.6667,73.0,79.79,84,99,19.22,overcast clouds
431,Karatau,KZ,2022-09-03 20:27:31,43.1667,70.4667,73.74,27,0,11.01,clear sky
432,Puerto Quijarro,BO,2022-09-03 20:27:31,-17.7833,-57.7667,90.73,29,0,6.49,clear sky
433,Tilichiki,RU,2022-09-03 20:27:31,60.4667,166.1,52.12,94,100,5.3,light rain
434,Aswan,EG,2022-09-03 20:27:32,24.0934,32.907,96.1,24,0,9.22,clear sky
435,Yanam,IN,2022-09-03 20:27:32,16.7333,82.2167,78.24,87,61,3.2,broken clouds
436,Uthal,PK,2022-09-03 20:27:33,25.8072,66.6219,79.95,85,43,4.92,scattered clouds
437,Kundiawa,PG,2022-09-03 20:27:33,-6.0167,144.9667,56.91,88,50,3.2,scattered clouds
438,Lander,US,2022-09-03 20:26:09,42.833,-108.7307,94.1,17,0,3.44,clear sky
439,Zhanaozen,KZ,2022-09-03 20:27:33,43.3,52.8,85.78,11,0,10.51,clear sky
440,Ilulissat,GL,2022-09-03 20:27:34,69.2167,-51.1,44.62,87,75,2.3,broken clouds
441,Ostashkov,RU,2022-09-03 20:27:34,57.1467,33.1075,39.83,89,7,4.74,clear sky
442,Troitsko-Pechorsk,RU,2022-09-03 20:27:35,62.7084,56.1964,43.34,92,99,10.29,light rain
443,Nagato,JP,2022-09-03 20:27:35,34.3833,131.2,76.37,87,100,8.12,overcast clouds
444,Nyrob,RU,2022-09-03 20:27:35,60.733,56.7202,41.47,98,99,8.43,overcast clouds
445,Lazarev,RU,2022-09-03 20:27:36,52.225,141.5131,58.03,87,59,2.48,broken clouds
446,Namatanai,PG,2022-09-03 20:27:36,-3.6667,152.4333,78.42,76,35,10.54,scattered clouds
447,Manikganj,BD,2022-09-03 20:27:37,23.8553,90.0125,82.38,83,89,10.51,light rain
448,Dunyapur,PK,2022-09-03 20:27:37,29.7995,71.7196,84.43,50,0,9.06,clear sky
449,Umm Lajj,SA,2022-09-03 20:27:37,25.0213,37.2685,90.18,52,5,6.96,clear sky
450,Havre,FR,2022-09-03 20:27:38,49.5833,0.3333,66.2,82,0,3.44,clear sky
451,Kirakira,SB,2022-09-03 20:27:38,-10.4544,161.9205,78.42,84,63,6.6,broken clouds
452,Parakai,NZ,2022-09-03 20:27:38,-36.65,174.4333,52.75,90,100,5.61,overcast clouds
453,Wagar,SD,2022-09-03 20:28:39,16.1525,36.2032,84.38,61,82,20.15,broken clouds
454,Korla,CN,2022-09-03 20:28:39,41.7597,86.1469,72.21,25,0,1.88,clear sky
455,Hirara,JP,2022-09-03 20:28:40,24.8,125.2833,83.01,90,100,64.98,heavy intensity rain
456,Vallenar,CL,2022-09-03 20:28:40,-28.5708,-70.7581,77.38,16,0,9.19,clear sky
457,Santa Maria,BR,2022-09-03 20:28:40,-29.6842,-53.8069,58.3,41,0,6.91,clear sky
458,San Cristobal,VE,2022-09-03 20:28:41,7.7669,-72.225,82.58,78,48,6.02,scattered clouds
459,Camana,PE,2022-09-03 20:28:41,-16.6228,-72.7111,63.9,73,27,9.22,scattered clouds
460,Meulaboh,ID,2022-09-03 20:28:41,4.1363,96.1285,74.28,92,100,3.42,overcast clouds
461,Pingliang,CN,2022-09-03 20:28:42,35.5392,106.6861,59.04,56,95,5.46,overcast clouds
462,Novo Aripuana,BR,2022-09-03 20:28:42,-5.1206,-60.3797,101.93,18,12,4.94,few clouds
463,Sao Gabriel Da Cachoeira,BR,2022-09-03 20:28:43,-0.1303,-67.0892,86.41,67,80,2.06,light rain
464,Newport,GB,2022-09-03 20:25:55,51.5877,-2.9984,65.01,81,100,15.08,overcast clouds
465,Manaure,CO,2022-09-03 20:28:43,11.7751,-72.4445,85.24,70,100,15.79,overcast clouds
466,Synya,RU,2022-09-03 20:28:43,65.3718,58.0387,41.58,98,98,6.29,overcast clouds
467,Lavrentiya,RU,2022-09-03 20:28:44,65.5833,-171.0,45.3,74,100,6.29,overcast clouds
468,Riyadh,SA,2022-09-03 20:28:44,24.6877,46.7219,91.54,14,1,6.42,clear sky
469,Mehamn,NO,2022-09-03 20:28:44,71.0357,27.8492,46.31,93,100,4.61,overcast clouds
470,Saint-Nazaire,FR,2022-09-03 20:28:45,47.2833,-2.2,66.47,79,0,6.91,clear sky
471,Teya,RU,2022-09-03 20:28:45,60.3778,92.6267,40.01,84,100,3.96,overcast clouds
472,Sakakah,SA,2022-09-03 20:28:46,29.9697,40.2064,98.17,9,0,8.03,clear sky
473,Ileza,RU,2022-09-03 20:28:46,61.0533,43.9002,41.67,87,30,9.69,scattered clouds
474,Okhotsk,RU,2022-09-03 20:28:46,59.3833,143.3,47.3,61,13,15.19,few clouds
475,Ornskoldsvik,SE,2022-09-03 20:28:47,63.2909,18.7153,40.15,93,40,4.61,scattered clouds
476,Nioro,GM,2022-09-03 20:28:47,13.35,-15.75,74.86,94,100,6.06,moderate rain
477,Candolim,IN,2022-09-03 20:28:47,15.5181,73.7626,77.0,94,40,3.44,scattered clouds
478,Lasa,IT,2022-09-03 20:28:48,46.6166,10.7002,61.68,90,63,0.63,broken clouds
479,Zambezi,ZM,2022-09-03 20:28:48,-13.5432,23.1047,73.04,39,78,5.37,broken clouds
480,Tarata,BO,2022-09-03 20:28:48,-17.6167,-66.0167,72.82,53,71,10.18,broken clouds
481,Boxtel,NL,2022-09-03 20:28:49,51.5833,5.3167,73.99,64,100,2.3,overcast clouds
482,Marzuq,YE,2022-09-03 20:28:49,14.4,46.4667,82.67,53,84,5.26,broken clouds
483,Furano,JP,2022-09-03 20:28:50,43.2818,142.4743,56.79,93,100,2.26,overcast clouds
484,Portland,US,2022-09-03 20:28:11,45.5234,-122.6762,74.48,67,100,5.75,overcast clouds
485,Talara,PE,2022-09-03 20:28:50,-4.5772,-81.2719,72.36,68,0,17.27,clear sky
486,Eureka,US,2022-09-03 20:26:45,40.8021,-124.1637,74.19,84,2,5.99,clear sky
487,Grand Gaube,MU,2022-09-03 20:28:50,-20.0064,57.6608,70.38,75,61,4.0,broken clouds
488,Aleksandrov Gay,RU,2022-09-03 20:28:51,50.147,48.5704,62.19,30,82,10.89,broken clouds
489,Murray Bridge,AU,2022-09-03 20:28:18,-35.1167,139.2667,45.34,93,2,2.71,clear sky
490,Marang,MY,2022-09-03 20:28:51,5.2056,103.2059,78.71,86,99,5.01,light rain
491,Torbay,CA,2022-09-03 20:28:52,47.6666,-52.7314,69.76,84,40,10.36,scattered clouds
492,Smithers,CA,2022-09-03 20:28:52,54.7804,-127.1743,61.12,63,100,4.61,overcast clouds
493,Kasiri,SL,2022-09-03 20:28:52,8.9412,-13.1148,76.35,85,74,5.91,broken clouds
494,San Vicente,AR,2022-09-03 20:28:53,-26.6167,-54.1333,61.12,38,0,6.64,clear sky
495,Hit,IQ,2022-09-03 20:28:53,33.6416,42.8251,98.87,8,0,9.91,clear sky
496,Papara,BR,2022-09-03 20:28:53,-3.9839,-38.7273,79.2,60,35,8.57,scattered clouds
497,Fort Dix,US,2022-09-03 20:28:54,40.0298,-74.6185,87.87,45,20,5.75,few clouds
498,Lingao,CN,2022-09-03 20:28:54,19.9103,109.6859,80.64,71,86,5.01,overcast clouds
499,Sagaing,MM,2022-09-03 20:28:55,21.8787,95.9797,82.53,71,80,10.67,broken clouds
500,Oktyabrskiy,RU,2022-09-03 20:28:55,54.4815,53.471,44.74,71,14,2.95,few clouds
501,Boa Vista,BR,2022-09-03 20:28:55,2.8197,-60.6733,93.18,52,75,11.5,broken clouds
502,Puerto Cabezas,NI,2022-09-03 20:29:56,14.0351,-83.3888,87.76,74,40,6.91,scattered clouds
503,Cayenne,GF,2022-09-03 20:29:56,4.9333,-52.3333,86.04,62,0,12.66,clear sky
504,Ekibastuz,KZ,2022-09-03 20:29:56,51.6667,75.3667,77.34,25,11,13.85,few clouds
505,Esso,RU,2022-09-03 20:29:57,55.9333,158.7,51.28,92,100,5.1,light rain
506,Suntar,RU,2022-09-03 20:29:57,62.1444,117.6319,41.14,98,99,5.53,overcast clouds
507,Gallup,US,2022-09-03 20:29:58,35.5281,-108.7426,84.96,27,20,3.44,few clouds
508,Ambilobe,MG,2022-09-03 20:29:58,-13.2,49.05,65.98,80,37,3.6,scattered clouds
509,Annau,TM,2022-09-03 20:29:58,37.8876,58.516,76.5,19,0,6.91,clear sky
510,Hobyo,SO,2022-09-03 20:29:59,5.3505,48.5268,76.24,82,0,24.45,clear sky
511,Fairbanks,US,2022-09-03 20:25:02,64.8378,-147.7164,57.31,76,100,4.61,overcast clouds
512,Primorsk,UA,2022-09-03 20:29:59,46.7348,36.3443,70.52,43,100,19.73,light rain
513,Cabo San Lucas,MX,2022-09-03 20:25:49,22.8909,-109.9124,91.62,74,20,0.0,few clouds
514,Livramento,BR,2022-09-03 20:30:00,-3.0254,-60.1803,92.08,55,40,8.05,scattered clouds
515,Bonavista,CA,2022-09-03 20:30:00,48.6499,-53.1147,62.78,79,0,11.41,clear sky
516,Mae Sai,TH,2022-09-03 20:30:00,20.4335,99.8762,72.55,98,67,1.43,light rain
517,Sinjar,IQ,2022-09-03 20:30:01,36.3209,41.8754,94.14,11,0,9.89,clear sky
518,San Lorenzo,PY,2022-09-03 20:28:11,-25.3333,-57.5333,70.74,30,0,14.0,clear sky
519,Tahe,CN,2022-09-03 20:30:01,52.3333,124.7333,51.98,95,79,2.93,broken clouds
520,La Tuque,CA,2022-09-03 20:30:02,47.4334,-72.7824,80.85,41,5,12.66,clear sky
521,Pedro Juan Caballero,PY,2022-09-03 20:30:02,-22.5472,-55.7333,64.36,68,0,16.11,clear sky
522,Wattegama,LK,2022-09-03 20:30:03,6.7989,81.4808,75.4,82,99,4.97,overcast clouds
523,Amlame,TG,2022-09-03 20:30:04,7.4667,0.9,71.24,92,99,2.91,overcast clouds
524,Inta,RU,2022-09-03 20:30:04,66.0317,60.1659,44.08,95,100,17.11,light rain
525,Ahuimanu,US,2022-09-03 20:30:05,21.4447,-157.8378,82.11,84,75,8.05,light rain
526,Yatou,CN,2022-09-03 20:30:05,37.15,122.3833,70.57,99,100,14.56,very heavy rain
